Year Month Day T95(degC)
2009  7 10 2.560366
2009  7 11 3.026150
2009  7 12 2.455596
2009  7 13 2.466053
2009  7 14 1.989777
2009  7 15 2.086928
2009  7 16 2.359257
2009  7 17 1.825452
2009  7 18 0.688587
2009  7 19 -0.555424
2009  7 20 0.311247
2009  7 21 0.302268
2009  7 22 -0.069829
2009  7 23 1.038492
2009  7 24 2.241647
2009  7 25 2.605432
2009  7 26 1.860346
2009  7 27 1.870059
2009  7 28 1.565092
2009  7 29 2.013318
2009  7 30 1.357971
2009  7 31 0.864628
2009  8  1 0.550995
2009  8  2 1.359237
2009  8  3 2.327531
2009  8  4 2.818768
2009  8  5 2.192412
2009  8  6 1.449567
2009  8  7 1.145587
2009  8  8 3.008520
2009  8  9 4.306158
2009  8 10 4.405650
2009  8 11 4.166957
2009  8 12 5.159703
2009  8 13 5.971210
2009  8 14 5.089312
2009  8 15 4.872693
2009  8 16 5.036757
2009  8 17 5.448177
2009  8 18 5.670781
2009  8 19 4.804616
2009  8 20 3.649496
2009  8 21 3.402436
2009  8 22 2.749691
2009  8 23 2.693636
2009  8 24 2.899230
2009  8 25 3.126200
2009  8 26 2.511849
2009  8 27 3.095408
2009  8 28 2.651231
2009  8 29 0.865096
2009  8 30 1.203639
2009  8 31 0.683017
2009  9  1 -0.060042
2009  9  2 1.239343
2009  9  3 2.120417
2009  9  4 2.983738
2009  9  5 3.542442
2009  9  6 4.351672
2009  9  7 4.530025
2009  9  8 4.231969
2009  9  9 3.874346
2009  9 10 4.865880
2009  9 11 5.557274
2009  9 12 4.576299
2009  9 13 5.051235
2009  9 14 5.945806
2009  9 15 6.365399
2009  9 16 6.387442
2009  9 17 6.482810
2009  9 18 7.081582
2009  9 19 7.697521
2009  9 20 7.332436
2009  9 21 5.575910
2009  9 22 4.934196
2009  9 23 5.245582
2009  9 24 6.485928
2009  9 25 6.820773
2009  9 26 5.853016
2009  9 27 5.424956
2009  9 28 4.987823
2009  9 29 3.433045
2009  9 30 1.230719
2009 10  1 2.375574
2009 10  2 0.448132
2009 10  3 1.186872
2009 10  4 2.010659
2009 10  5 0.606167
2009 10  6 0.615093
2009 10  7 3.403418
2009 10  8 4.347880
2009 10  9 5.346432
2009 10 10 5.841748
2009 10 11 3.007974
2009 10 12 0.663734
2009 10 13 1.430889
2009 10 14 1.272106
2009 10 15 0.289478
2009 10 16 0.978483
2009 10 17 -1.696760
2009 10 18 3.885416
2009 10 19 8.208474
2009 10 20 5.211632
2009 10 21 5.233896
2009 10 22 6.323615
2009 10 23 5.836274
2009 10 24 5.285538
2009 10 25 4.704295
2009 10 26 3.330960
2009 10 27 4.081824
2009 10 28 4.097095
2009 10 29 4.309523
2009 10 30 7.569352
2009 10 31 9.004824
2009 11  1 7.522331
2009 11  2 7.600852
2009 11  3 4.304388
2009 11  4 4.069831
2009 11  5 5.500661
2009 11  6 10.961890
2009 11  7 13.184849
2009 11  8 11.915823
2009 11  9 12.072614
2009 11 10 10.234104
2009 11 11 10.116182
2009 11 12 8.634668
2009 11 13 8.665816
2009 11 14 8.626791
2009 11 15 9.209252
2009 11 16 8.882828
2009 11 17 8.757158
2009 11 18 8.679862
2009 11 19 8.715483
2009 11 20 8.649045
2009 11 21 10.288820
2009 11 22 10.106038
2009 11 23 9.322346
2009 11 24 8.046875
2009 11 25 6.571293
2009 11 26 5.810741
2009 11 27 9.438188
2009 11 28 11.872474
2009 11 29 9.802139
2009 11 30 8.997973
2009 12  1 9.832064
2009 12  2 8.830910
2009 12  3 7.951858
2009 12  4 7.488345
2009 12  5 2.341125
2009 12  6 0.546338
2009 12  7 -0.259346
2009 12  8 2.844643
2009 12  9 6.864443
2009 12 10 7.494313
2009 12 11 -0.767928
2009 12 12 0.052251
2009 12 13 2.598764
2009 12 14 6.385708
2009 12 15 7.701660
2009 12 16 4.328211
2009 12 17 3.721095
2009 12 18 5.086485
2009 12 19 2.365039
2009 12 20 1.823693
2009 12 21 4.817873
2009 12 22 5.653069
2009 12 23 5.570742
2009 12 24 6.263746
2009 12 25 6.846563
2009 12 26 6.694527
2009 12 27 5.299890
2009 12 28 5.414274
2009 12 29 1.330244
2009 12 30 -0.041361
2009 12 31 1.694754
2010  1  1 1.849792
2010  1  2 0.866717
2010  1  3 -2.300065
2010  1  4 -1.284244
2010  1  5 -0.648791
2010  1  6 0.210669
2010  1  7 0.462815
2010  1  8 0.417773
2010  1  9 -2.614673
2010  1 10 1.930251
2010  1 11 5.000732
2010  1 12 4.450904
2010  1 13 8.710060
2010  1 14 9.498419
2010  1 15 7.586423
2010  1 16 10.207427
2010  1 17 10.823309
2010  1 18 9.280254
2010  1 19 8.568847
2010  1 20 8.993404
2010  1 21 9.212804
2010  1 22 8.931201
2010  1 23 8.258693
2010  1 24 9.140001
2010  1 25 11.560725
2010  1 26 11.959173
2010  1 27 4.983270
2010  1 28 5.131087
2010  1 29 4.694881
2010  1 30 0.889652
2010  1 31 -0.155571
2010  2  1 -0.109063
2010  2  2 1.300473
2010  2  3 2.345351
2010  2  4 2.536591
2010  2  5 3.647673
2010  2  6 4.015255
2010  2  7 2.269645
2010  2  8 1.084803
2010  2  9 1.504039
2010  2 10 0.951515
2010  2 11 1.566206
2010  2 12 1.878077
2010  2 13 2.426338
2010  2 14 3.095445
2010  2 15 1.043082
2010  2 16 2.260483
2010  2 17 3.910583
2010  2 18 4.926698
2010  2 19 5.041415
2010  2 20 5.183714
2010  2 21 6.126514
2010  2 22 6.247622
2010  2 23 3.705997
2010  2 24 2.168015
2010  2 25 1.517107
2010  2 26 2.273114
2010  2 27 3.331580
2010  2 28 3.787825
2010  3  1 3.782107
2010  3  2 3.908504
2010  3  3 4.748935
2010  3  4 4.751125
2010  3  5 5.445747
2010  3  6 7.312223
2010  3  7 8.398498
2010  3  8 8.910712
2010  3  9 9.350715
2010  3 10 10.109353
2010  3 11 11.199129
2010  3 12 10.807367
2010  3 13 8.053221
2010  3 14 7.755731
2010  3 15 11.651537
2010  3 16 11.600478
2010  3 17 11.697073
2010  3 18 11.992400
2010  3 19 11.965694
2010  3 20 11.550964
2010  3 21 10.948056
2010  3 22 9.727374
2010  3 23 8.539417
2010  3 24 7.648823
2010  3 25 7.386612
2010  3 26 6.623416
2010  3 27 4.457492
2010  3 28 4.437321
2010  3 29 10.086608
2010  3 30 13.585143
2010  3 31 14.846397
2010  4  1 15.809163
2010  4  2 17.927298
2010  4  3 17.734932
2010  4  4 15.809816
2010  4  5 12.216738
2010  4  6 13.512713
2010  4  7 15.442487
2010  4  8 14.994693
2010  4  9 10.053564
2010  4 10 7.590193
2010  4 11 8.249525
2010  4 12 9.103683
2010  4 13 11.332021
2010  4 14 12.088265
2010  4 15 13.055081
2010  4 16 13.026210
2010  4 17 8.848144
2010  4 18 6.467183
2010  4 19 7.229337
2010  4 20 8.158355
2010  4 21 8.258854
2010  4 22 6.472676
2010  4 23 7.818674
2010  4 24 7.513078
2010  4 25 5.083092
2010  4 26 4.462707
2010  4 27 3.704836
2010  4 28 3.789550
2010  4 29 6.523666
2010  4 30 8.698597
2010  5  1 10.251368
2010  5  2 11.423832
2010  5  3 10.957878
2010  5  4 7.905082
2010  5  5 8.451550
2010  5  6 7.536158
2010  5  7 6.807992
2010  5  8 6.903737
2010  5  9 3.287478
2010  5 10 0.309767
2010  5 11 1.502286
2010  5 12 3.332806
2010  5 13 4.287205
2010  5 14 5.394564
2010  5 15 5.929264
2010  5 16 5.567883
2010  5 17 5.099617
2010  5 18 5.990454
2010  5 19 7.206080
2010  5 20 7.653161
2010  5 21 7.744662
2010  5 22 6.985015
2010  5 23 8.700966
2010  5 24 10.507441
2010  5 25 11.453733
2010  5 26 10.979393
2010  5 27 9.712627
2010  5 28 8.034795
2010  5 29 8.737951
2010  5 30 9.001135
2010  5 31 8.663284
2010  6  1 6.323078
2010  6  2 5.989442
2010  6  3 5.152173
2010  6  4 4.805747
2010  6  5 5.885854
2010  6  6 5.094064
2010  6  7 3.944544
2010  6  8 2.790156
2010  6  9 3.010930
2010  6 10 3.103604
2010  6 11 3.891387
2010  6 12 4.786344
2010  6 13 5.103019
2010  6 14 5.203136
2010  6 15 5.135901
2010  6 16 4.806213
2010  6 17 4.159276
2010  6 18 5.133347
2010  6 19 5.718839
2010  6 20 5.300923
2010  6 21 5.136652
2010  6 22 5.377042
2010  6 23 5.832461
2010  6 24 5.666990
2010  6 25 5.161876
2010  6 26 5.339738
2010  6 27 5.267213
2010  6 28 5.348516
2010  6 29 4.338599
2010  6 30 3.226009
2010  7  1 3.710225
2010  7  2 5.162681
2010  7  3 5.524722
2010  7  4 6.001523
2010  7  5 6.493074
2010  7  6 7.393381
2010  7  7 7.846346
2010  7  8 7.435982
2010  7  9 6.424506
2010  7 10 4.735629
2010  7 11 4.776889
2010  7 12 3.389974
2010  7 13 3.508547
2010  7 14 4.392930
2010  7 15 4.833346
2010  7 16 4.563717
2010  7 17 5.064755
2010  7 18 5.742245
2010  7 19 3.337158
2010  7 20 3.166463
2010  7 21 3.064071
2010  7 22 3.512467
2010  7 23 4.586174
2010  7 24 5.393283
2010  7 25 5.247991
2010  7 26 4.873342
2010  7 27 4.547632
2010  7 28 4.391050
2010  7 29 3.762202
2010  7 30 3.527284
2010  7 31 3.791749
2010  8  1 4.480431
2010  8  2 5.086137
2010  8  3 5.888346
2010  8  4 6.268966
2010  8  5 5.938322
2010  8  6 4.040061
2010  8  7 2.985246
2010  8  8 4.511098
2010  8  9 6.185417
2010  8 10 6.435965
2010  8 11 5.910294
2010  8 12 6.216675
2010  8 13 6.525158
2010  8 14 6.150253
2010  8 15 5.446755
2010  8 16 4.941004
2010  8 17 3.534607
2010  8 18 3.362847
2010  8 19 4.301989
2010  8 20 5.201746
2010  8 21 5.244656
2010  8 22 5.833032
2010  8 23 6.645644
2010  8 24 4.685674
2010  8 25 2.634915
2010  8 26 2.146834
2010  8 27 5.137458
2010  8 28 6.284567
2010  8 29 7.038480
2010  8 30 8.063179
2010  8 31 8.710481
2010  9  1 8.569745
2010  9  2 8.528719
2010  9  3 8.096412
2010  9  4 6.790870
2010  9  5 3.271157
2010  9  6 4.659617
2010  9  7 5.989322
2010  9  8 6.462677
2010  9  9 4.326979
2010  9 10 4.436523
2010  9 11 4.821213
2010  9 12 4.757848
2010  9 13 5.198322
2010  9 14 5.447109
2010  9 15 5.520833
2010  9 16 5.885407
2010  9 17 5.385873
2010  9 18 6.083088
2010  9 19 6.581904
2010  9 20 7.674656
2010  9 21 9.217654
2010  9 22 9.314072
2010  9 23 9.410070
2010  9 24 10.233343
2010  9 25 9.780663
2010  9 26 7.137226
2010  9 27 4.985139
2010  9 28 5.515372
2010  9 29 6.611321
2010  9 30 6.776543
2010 10  1 4.801185
2010 10  2 4.653804
2010 10  3 1.163462
2010 10  4 3.147600
2010 10  5 6.621338
2010 10  6 8.071835
2010 10  7 7.098387
2010 10  8 11.289679
2010 10  9 13.451099
2010 10 10 12.267430
2010 10 11 11.262138
2010 10 12 10.940644
2010 10 13 8.917202
2010 10 14 5.636998
2010 10 15 6.666005
2010 10 16 8.718070
2010 10 17 7.222166
2010 10 18 7.088110
2010 10 19 6.625436
2010 10 20 6.336967
2010 10 21 6.915289
2010 10 22 7.416358
2010 10 23 8.968109
2010 10 24 8.729673
2010 10 25 8.630339
2010 10 26 8.882543
2010 10 27 9.810274
2010 10 28 8.245113
2010 10 29 7.412938
2010 10 30 7.265780
2010 10 31 6.573920
2010 11  1 5.344555
2010 11  2 6.657686
2010 11  3 7.820077
2010 11  4 5.514371
2010 11  5 3.566733
2010 11  6 8.262787
2010 11  7 12.689642
2010 11  8 13.485389
2010 11  9 13.476585
2010 11 10 12.923996
2010 11 11 11.646469
2010 11 12 11.048415
2010 11 13 10.678165
2010 11 14 9.525920
2010 11 15 5.154037
2010 11 16 4.336609
2010 11 17 5.320043
2010 11 18 4.448586
2010 11 19 3.181458
2010 11 20 4.228956
2010 11 21 7.717422
2010 11 22 11.287720
2010 11 23 11.824460
2010 11 24 9.121146
2010 11 25 9.089726
2010 11 26 9.209556
2010 11 27 4.428612
2010 11 28 6.758643
2010 11 29 7.259629
2010 11 30 7.236479
2010 12  1 8.132550
2010 12  2 5.995176
2010 12  3 5.670475
2010 12  4 6.946211
2010 12  5 4.580348
2010 12  6 -2.106225
2010 12  7 0.338895
2010 12  8 -1.199484
2010 12  9 5.335794
2010 12 10 8.780173
2010 12 11 8.513428
2010 12 12 5.316136
2010 12 13 7.025069
2010 12 14 6.339011
2010 12 15 5.202619
2010 12 16 5.374832
2010 12 17 5.169853
2010 12 18 -0.378256
2010 12 19 -0.168201
2010 12 20 4.102237
2010 12 21 6.771019
2010 12 22 7.966289
2010 12 23 5.651567
2010 12 24 2.070854
2010 12 25 1.677025
2010 12 26 0.697650
2010 12 27 1.583767
2010 12 28 6.510548
2010 12 29 7.458940
2010 12 30 9.844473
2010 12 31 14.056283
2011  1  1 13.484982
2011  1  2 10.675954
2011  1  3 6.411704
2011  1  4 4.141756
2011  1  5 4.421440
2011  1  6 5.593231
2011  1  7 6.784795
2011  1  8 5.322475
2011  1  9 0.876631
2011  1 10 0.620521
2011  1 11 1.320721
2011  1 12 1.123888
2011  1 13 1.285325
2011  1 14 2.886946
2011  1 15 3.667679
2011  1 16 2.795772
2011  1 17 2.884383
2011  1 18 5.856586
2011  1 19 4.680277
2011  1 20 2.925103
2011  1 21 0.944079
2011  1 22 0.623400
2011  1 23 2.185890
2011  1 24 4.201546
2011  1 25 3.352837
2011  1 26 4.462027
2011  1 27 5.818726
2011  1 28 8.788276
2011  1 29 12.318976
2011  1 30 11.560941
2011  1 31 9.226915
2011  2  1 5.270173
2011  2  2 6.434484
2011  2  3 6.128259
2011  2  4 5.176387
2011  2  5 6.956488
2011  2  6 5.903719
2011  2  7 3.296573
2011  2  8 3.012268
2011  2  9 -0.931688
2011  2 10 -2.896594
2011  2 11 2.874705
2011  2 12 6.305381
2011  2 13 10.641923
2011  2 14 12.850765
2011  2 15 9.897044
2011  2 16 12.954816
2011  2 17 15.418763
2011  2 18 15.595000
2011  2 19 13.340639
2011  2 20 10.481227
2011  2 21 11.760877
2011  2 22 9.366884
2011  2 23 7.385610
2011  2 24 8.361442
2011  2 25 8.890412
2011  2 26 7.373489
2011  2 27 9.298877
2011  2 28 11.130268
2011  3  1 10.036427
2011  3  2 7.539799
2011  3  3 6.292832
2011  3  4 8.311528
2011  3  5 7.556077
2011  3  6 6.379273
2011  3  7 4.516226
2011  3  8 2.136992
2011  3  9 3.574264
2011  3 10 3.188380
2011  3 11 6.650623
2011  3 12 8.986211
2011  3 13 6.976423
2011  3 14 6.520752
2011  3 15 5.207694
2011  3 16 8.192187
2011  3 17 12.121001
2011  3 18 12.617648
2011  3 19 11.374971
2011  3 20 10.594817
2011  3 21 12.506253
2011  3 22 12.789330
2011  3 23 10.829353
2011  3 24 9.699945
2011  3 25 3.638085
2011  3 26 4.350112
2011  3 27 5.491369
2011  3 28 1.707889
2011  3 29 -0.817444
2011  3 30 0.485435
2011  3 31 0.889515
2011  4  1 2.793587
2011  4  2 4.619635
2011  4  3 12.524055
2011  4  4 13.699521
2011  4  5 9.081045
2011  4  6 7.950652
2011  4  7 6.446028
2011  4  8 7.971311
2011  4  9 10.938344
2011  4 10 14.323875
2011  4 11 14.207369
2011  4 12 11.377251
2011  4 13 8.945900
2011  4 14 7.102087
2011  4 15 5.399449
2011  4 16 3.514269
2011  4 17 2.723476
2011  4 18 4.644203
2011  4 19 6.666443
2011  4 20 8.332055
2011  4 21 6.451314
2011  4 22 5.018886
2011  4 23 5.344867
2011  4 24 6.464633
2011  4 25 7.727606
2011  4 26 8.909217
2011  4 27 9.574370
2011  4 28 8.821001
2011  4 29 5.973968
2011  4 30 6.374892
2011  5  1 3.696876
2011  5  2 4.159827
2011  5  3 4.866842
2011  5  4 4.221676
2011  5  5 2.663819
2011  5  6 3.502292
2011  5  7 5.719733
2011  5  8 6.940105
2011  5  9 10.671534
2011  5 10 12.151834
2011  5 11 11.699199
2011  5 12 9.088536
2011  5 13 8.624446
2011  5 14 6.120741
2011  5 15 1.402698
2011  5 16 0.590011
2011  5 17 1.194629
2011  5 18 2.100774
2011  5 19 3.128161
2011  5 20 4.450119
2011  5 21 4.955947
2011  5 22 5.968130
2011  5 23 6.523431
2011  5 24 5.534926
2011  5 25 5.113236
2011  5 26 5.689270
2011  5 27 6.369321
2011  5 28 4.535914
2011  5 29 5.927745
2011  5 30 7.808991
2011  5 31 8.793121
2011  6  1 8.729989
2011  6  2 7.626476
2011  6  3 7.537467
2011  6  4 8.436117
2011  6  5 8.261560
2011  6  6 8.669503
2011  6  7 10.609467
2011  6  8 10.791377
2011  6  9 9.264383
2011  6 10 7.105546
2011  6 11 5.209158
2011  6 12 4.813098
2011  6 13 4.979797
2011  6 14 5.106844
2011  6 15 4.738914
2011  6 16 4.922862
2011  6 17 4.759860
2011  6 18 4.413054
2011  6 19 4.683330
2011  6 20 4.773243
2011  6 21 4.886438
2011  6 22 4.719382
2011  6 23 3.299190
2011  6 24 3.316197
2011  6 25 2.996816
2011  6 26 3.494066
2011  6 27 4.238579
2011  6 28 3.478812
2011  6 29 4.243331
2011  6 30 7.016922
2011  7  1 7.286491
2011  7  2 7.143655
2011  7  3 5.989275
2011  7  4 5.070203
2011  7  5 5.412398
2011  7  6 4.833536
2011  7  7 4.310243
2011  7  8 3.798162
2011  7  9 4.106722
2011  7 10 5.314997
2011  7 11 6.510006
2011  7 12 6.171445
2011  7 13 5.642041
2011  7 14 4.105632
2011  7 15 3.468737
2011  7 16 4.944532
2011  7 17 6.307419
2011  7 18 7.229541
2011  7 19 7.103776
2011  7 20 7.533371
2011  7 21 8.142426
2011  7 22 8.528625
2011  7 23 7.847836
2011  7 24 6.565132
2011  7 25 4.992277
2011  7 26 4.279548
2011  7 27 5.087319
2011  7 28 5.920995
2011  7 29 5.829619
2011  7 30 5.475941
2011  7 31 5.520762
2011  8  1 6.623601
2011  8  2 8.166617
2011  8  3 8.709892
2011  8  4 7.206914
2011  8  5 5.252684
2011  8  6 5.264461
2011  8  7 5.626250
2011  8  8 5.295534
2011  8  9 4.390095
2011  8 10 3.652514
2011  8 11 3.475964
2011  8 12 2.951221
2011  8 13 2.955406
2011  8 14 2.618880
2011  8 15 2.807330
2011  8 16 3.230859
2011  8 17 3.723461
2011  8 18 4.295645
2011  8 19 5.468377
2011  8 20 4.868177
2011  8 21 4.216888
2011  8 22 4.296122
2011  8 23 6.201124
2011  8 24 7.704906
2011  8 25 6.149133
2011  8 26 5.383477
2011  8 27 5.517125
2011  8 28 5.158520
2011  8 29 5.679565
2011  8 30 5.145473
2011  8 31 6.048640
2011  9  1 8.488740
2011  9  2 9.430949
2011  9  3 9.181081
2011  9  4 8.453013
2011  9  5 4.594168
2011  9  6 2.261120
2011  9  7 3.295328
2011  9  8 4.573252
2011  9  9 6.440855
2011  9 10 7.117609
2011  9 11 7.579338
2011  9 12 8.268618
2011  9 13 7.925757
2011  9 14 6.531102
2011  9 15 4.697183
2011  9 16 3.163855
2011  9 17 -1.147336
2011  9 18 0.352197
2011  9 19 2.630567
2011  9 20 3.758787
2011  9 21 2.929318
2011  9 22 3.389284
2011  9 23 3.370013
2011  9 24 4.806210
2011  9 25 5.998538
2011  9 26 7.064200
2011  9 27 7.244968
2011  9 28 9.423958
2011  9 29 9.479094
2011  9 30 5.417323
2011 10  1 4.238165
2011 10  2 8.053767
2011 10  3 10.671238
2011 10  4 10.994994
2011 10  5 11.983451
2011 10  6 12.696621
2011 10  7 11.243788
2011 10  8 11.242417
2011 10  9 11.579376
2011 10 10 11.371009
2011 10 11 9.791762
2011 10 12 9.556985
2011 10 13 7.068337
2011 10 14 4.040477
2011 10 15 5.052957
2011 10 16 7.432359
2011 10 17 7.706391
2011 10 18 6.675750
2011 10 19 5.532358
2011 10 20 3.029145
2011 10 21 4.815039
2011 10 22 5.965712
2011 10 23 6.956933
2011 10 24 8.140150
2011 10 25 9.903967
2011 10 26 9.984701
2011 10 27 5.509979
2011 10 28 4.151321
2011 10 29 2.825915
2011 10 30 3.883901
2011 10 31 4.622394
2011 11  1 9.094145
2011 11  2 8.559171
2011 11  3 6.550945
2011 11  4 6.280619
2011 11  5 6.336476
2011 11  6 6.924947
2011 11  7 7.014696
2011 11  8 8.174365
2011 11  9 9.464972
2011 11 10 8.724314
2011 11 11 8.145154
2011 11 12 9.164897
2011 11 13 10.382615
2011 11 14 10.435994
2011 11 15 10.790011
2011 11 16 8.616814
2011 11 17 7.430634
2011 11 18 4.221797
2011 11 19 7.085986
2011 11 20 8.481322
2011 11 21 8.760698
2011 11 22 8.033434
2011 11 23 8.718766
2011 11 24 12.676524
2011 11 25 13.706310
2011 11 26 9.977750
2011 11 27 10.031312
2011 11 28 10.217862
2011 11 29 10.984166
2011 11 30 10.818470
2011 12  1 7.403922
2011 12  2 4.509754
2011 12  3 6.320489
2011 12  4 7.439179
2011 12  5 8.551047
2011 12  6 8.772709
2011 12  7 8.215075
2011 12  8 4.935682
2011 12  9 1.507374
2011 12 10 3.316770
2011 12 11 8.649610
2011 12 12 9.091931
2011 12 13 6.181645
2011 12 14 9.133533
2011 12 15 11.346050
2011 12 16 10.873581
2011 12 17 8.387164
2011 12 18 11.069375
2011 12 19 13.320937
2011 12 20 8.024149
2011 12 21 10.758993
2011 12 22 10.107343
2011 12 23 9.210919
2011 12 24 8.650925
2011 12 25 10.737206
2011 12 26 12.594481
2011 12 27 13.709393
2011 12 28 10.550021
2011 12 29 11.624925
2011 12 30 11.852548
2011 12 31 10.411518
2012  1  1 12.475907
2012  1  2 9.006846
2012  1  3 8.855920
2012  1  4 14.580535
2012  1  5 17.794173
2012  1  6 19.813962
2012  1  7 14.160672
2012  1  8 11.600497
2012  1  9 13.265205
2012  1 10 16.680568
2012  1 11 16.890238
2012  1 12 12.050025
2012  1 13 6.195707
2012  1 14 6.278528
2012  1 15 9.915182
2012  1 16 13.650255
2012  1 17 13.391128
2012  1 18 11.336338
2012  1 19 5.689465
2012  1 20 6.531331
2012  1 21 9.750271
2012  1 22 9.486944
2012  1 23 11.233112
2012  1 24 11.085604
2012  1 25 10.286723
2012  1 26 10.818068
2012  1 27 11.415972
2012  1 28 9.093342
2012  1 29 6.549420
2012  1 30 12.325822
2012  1 31 16.177226
2012  2  1 14.434286
2012  2  2 13.505497
2012  2  3 12.466842
2012  2  4 9.288890
2012  2  5 10.264320
2012  2  6 10.605732
2012  2  7 9.284075
2012  2  8 5.098706
2012  2  9 6.525076
2012  2 10 6.667616
2012  2 11 2.810758
2012  2 12 2.435273
2012  2 13 4.607149
2012  2 14 6.921013
2012  2 15 7.971812
2012  2 16 7.959519
2012  2 17 7.446430
2012  2 18 7.381251
2012  2 19 8.917462
2012  2 20 8.492235
2012  2 21 7.149331
2012  2 22 8.257048
2012  2 23 10.669233
2012  2 24 12.670356
2012  2 25 8.791826
2012  2 26 6.255235
2012  2 27 7.951540
2012  2 28 8.171370
2012  2 29 9.925944
2012  3  1 11.035460
2012  3  2 11.163471
2012  3  3 11.215990
2012  3  4 5.720225
2012  3  5 6.983271
2012  3  6 12.178713
2012  3  7 14.868980
2012  3  8 13.121856
2012  3  9 11.369972
2012  3 10 12.232195
2012  3 11 14.927968
2012  3 12 14.887886
2012  3 13 15.043007
2012  3 14 17.928479
2012  3 15 18.611583
2012  3 16 19.293096
2012  3 17 20.813808
2012  3 18 21.322548
2012  3 19 21.509647
2012  3 20 20.430012
2012  3 21 20.983719
2012  3 22 21.004419
2012  3 23 18.716840
2012  3 24 15.127327
2012  3 25 13.354870
2012  3 26 12.667489
2012  3 27 14.055361
2012  3 28 13.161458
2012  3 29 11.490629
2012  3 30 10.968297
2012  3 31 14.094602
2012  4  1 16.250466
2012  4  2 17.082547
2012  4  3 15.346192
2012  4  4 10.868637
2012  4  5 9.060977
2012  4  6 9.222500
2012  4  7 7.962382
2012  4  8 6.026752
2012  4  9 5.687456
2012  4 10 4.137497
2012  4 11 3.423988
2012  4 12 2.825872
2012  4 13 5.435804
2012  4 14 7.834877
2012  4 15 10.622533
2012  4 16 12.403506
2012  4 17 15.026314
2012  4 18 7.372143
2012  4 19 6.354556
2012  4 20 8.104074
2012  4 21 8.613041
2012  4 22 5.094874
2012  4 23 5.452960
2012  4 24 12.823281
2012  4 25 14.186436
2012  4 26 11.511691
2012  4 27 6.338054
2012  4 28 4.369908
2012  4 29 5.151675
2012  4 30 6.068858
2012  5  1 7.385345
2012  5  2 8.934189
2012  5  3 10.163752
2012  5  4 10.237184
2012  5  5 9.974447
2012  5  6 9.474107
2012  5  7 7.810022
2012  5  8 5.164162
2012  5  9 2.546110
2012  5 10 6.678568
2012  5 11 8.740922
2012  5 12 6.007989
2012  5 13 6.226316
2012  5 14 8.674048
2012  5 15 9.762557
2012  5 16 8.113870
2012  5 17 9.203334
2012  5 18 11.532918
2012  5 19 11.551963
2012  5 20 10.480631
2012  5 21 10.144990
2012  5 22 7.377241
2012  5 23 8.412942
2012  5 24 8.007131
2012  5 25 8.500993
2012  5 26 7.785823
2012  5 27 9.615448
2012  5 28 9.727779
2012  5 29 9.038659
2012  5 30 6.720420
2012  5 31 4.276298
2012  6  1 3.113027
2012  6  2 2.319310
2012  6  3 5.285922
2012  6  4 5.959639
2012  6  5 6.394755
2012  6  6 5.922028
2012  6  7 6.035900
2012  6  8 5.721422
2012  6  9 6.951658
2012  6 10 8.680482
2012  6 11 7.441270
2012  6 12 4.998862
2012  6 13 3.261237
2012  6 14 4.722745
2012  6 15 4.980177
2012  6 16 5.794861
2012  6 17 5.912903
2012  6 18 6.767126
2012  6 19 7.698094
2012  6 20 7.654143
2012  6 21 8.021356
2012  6 22 6.838304
2012  6 23 4.915020
2012  6 24 6.114297
2012  6 25 7.403419
2012  6 26 8.413711
2012  6 27 9.544211
2012  6 28 9.847623
2012  6 29 10.442489
2012  6 30 9.778322
2012  7  1 9.071439
2012  7  2 8.624281
2012  7  3 8.635772
2012  7  4 8.755377
2012  7  5 9.350277
2012  7  6 9.872412
2012  7  7 10.052682
2012  7  8 9.514923
2012  7  9 6.804165
2012  7 10 4.340342
2012  7 11 4.650809
2012  7 12 5.692455
2012  7 13 5.835699
2012  7 14 6.053640
2012  7 15 6.418829
2012  7 16 7.541485
2012  7 17 8.715877
2012  7 18 8.438518
2012  7 19 8.166772
2012  7 20 8.005773
2012  7 21 6.994272
2012  7 22 7.464148
2012  7 23 8.492515
2012  7 24 9.278223
2012  7 25 8.435980
2012  7 26 8.778377
2012  7 27 5.300249
2012  7 28 5.388002
2012  7 29 6.688901
2012  7 30 7.507141
2012  7 31 7.199096
2012  8  1 7.281508
2012  8  2 7.361000
2012  8  3 6.204663
2012  8  4 6.835385
2012  8  5 6.359148
2012  8  6 4.884256
2012  8  7 6.114609
2012  8  8 6.747329
2012  8  9 5.783118
2012  8 10 3.384125
2012  8 11 1.057102
2012  8 12 1.632576
2012  8 13 2.118290
2012  8 14 2.369418
2012  8 15 2.796402
2012  8 16 4.069220
2012  8 17 3.180965
2012  8 18 1.829974
2012  8 19 0.603718
2012  8 20 0.692513
2012  8 21 2.725167
2012  8 22 5.408385
2012  8 23 6.631870
2012  8 24 6.939564
2012  8 25 7.040421
2012  8 26 6.736388
2012  8 27 6.045209
2012  8 28 6.921417
2012  8 29 9.698170
2012  8 30 10.450217
2012  8 31 9.513101
2012  9  1 7.598165
2012  9  2 8.132221
2012  9  3 8.004288
2012  9  4 8.342246
2012  9  5 9.144887
2012  9  6 6.567856
2012  9  7 6.883434
2012  9  8 5.709416
2012  9  9 3.483623
2012  9 10 5.586145
2012  9 11 9.264456
2012  9 12 8.882503
2012  9 13 6.175089
2012  9 14 5.611734
